IP,Timestamp,HTTP_Method,URL,HTTP_Status,User_Agent,Referrer,Request_Size_Bytes,Response_Size_Bytes,Session_ID,City
150.51.180.195,2024-06-18 23:33:46,PUT,/profile,404,Opera/9.80.(X11; Linux x86_64; lzh-TW) Presto/2.9.163 Version/11.00,https://www.moore-brown.net/,1433,1047,d89a8a69-839c-4ebc-b34a-66d46d6bf9af,Paris
204.15.18.57,2024-05-24 03:01:34,POST,/cart,301,Opera/8.68.(Windows NT 5.0; is-IS) Presto/2.9.187 Version/11.00,http://lee-owens.com/,1049,795,8d9a19e8-1a69-44ac-8597-6f99c58ec5d3,Diyarbakır
146.236.171.206,2024-03-01 22:44:44,PUT,/profile,404,Mozilla/5.0 (Android 10; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,http://young.net/,116,805,b804e2d9-435f-4ed4-80b6-2adf2a0c5a7c,Tokyo
196.235.21.171,2024-02-06 01:24:36,PUT,/login,200,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.46.7 (KHTML, like Gecko) Version/4.0.3 Safari/534.46.7",https://www.wright.com/,1513,1895,6fdf8c57-d5e4-4c6c-823e-8d785a7a4d86,Bursa
139.129.35.110,2024-08-07 09:13:49,DELETE,/login,500,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.879.0 Safari/535.1",http://ramirez.com/,955,4355,0ef26616-4846-4203-936d-043ad52c613d,Tokyo
156.179.29.111,2024-02-29 13:15:28,GET,/login,404,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.1),http://nelson-ruiz.com/,541,1133,47dba55e-799a-43b9-a566-ee72f8fe6339,Edirne
206.132.70.198,2024-07-14 17:55:03,GET,/profile,403,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; pl-PL) AppleWebKit/534.48.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.48.6",https://www.young.com/,1437,1318,3335f54f-db5b-4362-9cfd-0bcfedf5229a,Konya
190.132.11.230,2024-01-27 05:44:34,PUT,/products,500,Mozilla/5.0 (Android 3.2.3; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,http://ramirez.com/,318,249,ec7caf42-37d8-4d46-b91b-ead7b3b9a49c,Bursa
45.178.88.16,2024-02-06 03:38:44,PUT,/signup,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; nan-TW) AppleWebKit/533.37.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.37.5",http://rivera-lopez.org/,1258,1078,f5294ab7-e72d-4d5d-8341-de2d139a4e23,Diyarbakır
182.20.187.218,2024-03-19 21:05:31,GET,/about,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.0),https://hampton.org/,1030,3143,f3fa5d56-9357-47e3-856b-2a58d8b64f7a,New York
51.76.187.234,2024-02-11 14:51:05,DELETE,/signup,301,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/32.0.821.0 Mobile/26N367 Safari/535.0",http://www.mcdaniel.net/,236,4537,5cf2eed3-1092-4b68-a3fb-e371eb434dab,Londra
158.246.74.53,2024-03-14 02:32:39,GET,/blog,301,Mozilla/5.0 (Android 11; Mobile; rv:45.0) Gecko/45.0 Firefox/45.0,http://kim-stevens.com/,546,1886,facf7c58-6b10-4fe5-bb47-f14d2b7b675a,Tokyo
149.132.110.61,2024-07-17 07:17:19,PUT,/products,301,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1; rv:1.9.5.20) Gecko/9207-06-30 17:52:01 Firefox/3.8,http://allison.info/,835,3232,3d8860fe-b9b4-4cae-8898-353065b11413,Gaziantep
194.111.99.67,2024-01-29 23:17:48,PUT,/blog,403,Opera/9.30.(X11; Linux x86_64; ha-NG) Presto/2.9.185 Version/12.00,http://www.williams-reid.com/,1628,1027,e21fc21f-147c-4551-b597-e81667e80375,Konya
62.227.13.100,2024-04-28 08:28:23,POST,/about,403,Opera/9.51.(X11; Linux i686; ru-RU) Presto/2.9.173 Version/12.00,http://pittman.com/,1803,1919,57f6bffe-4d48-4a49-9bc2-794f93622138,Londra
196.247.123.247,2024-07-09 22:56:10,POST,/checkout,404,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/41.0.833.0 Safari/531.2",http://walter.info/,1373,1947,39095fd3-bd56-4706-9679-8ebf69f8abe0,Paris
71.108.78.139,2024-05-17 01:51:05,POST,/login,404,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.1),https://www.hendricks.com/,175,2678,3fbbd5b3-44be-4e3e-b196-39f171e8eceb,İstanbul
34.214.200.242,2024-06-15 11:02:00,POST,/services,403,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.11.3 (KHTML, like Gecko) Version/4.0 Safari/534.11.3",http://www.jones-jimenez.com/,339,4505,d9aecff7-a886-4e62-87b2-7be69e571b94,Antalya
54.75.24.130,2024-08-01 15:12:24,GET,/profile,500,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/48.0.822.0 Safari/533.2",http://www.mcfarland.com/,454,1535,e820d5d3-aa6f-45ed-972e-b3f99ca48f9a,Tokyo
135.68.247.54,2024-05-02 08:08:31,POST,/services,404,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/14.9c2914.0 Mobile/32F272 Safari/536.2",https://www.reed.com/,1821,4665,3ccede45-2235-4a38-841c-51514fd0962f,Tokyo
144.248.158.65,2024-01-24 05:10:20,GET,/cart,403,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.1),http://www.weiss-harris.com/,1690,2494,e871c13c-08b6-4555-8cca-419e10464b7d,Tokyo
187.50.3.169,2024-07-29 09:17:53,PUT,/contact,403,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.43.2 (KHTML, like Gecko) Version/4.0.2 Safari/532.43.2",http://roach-stout.com/,1143,1447,632833d8-9365-47d2-8aa0-1eace13c4774,Londra
184.78.2.128,2024-07-19 06:48:17,GET,/about,301,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),https://www.roberts-wallace.com/,1152,2992,3729265c-bc81-4416-a3f5-4ff9abc63e3d,Berlin
156.233.202.169,2024-08-21 09:14:48,POST,/home,403,Opera/9.12.(Windows NT 5.0; it-CH) Presto/2.9.187 Version/11.00,https://bonilla.com/,465,2274,81f78762-0d59-444d-b9c1-2e500b03ff85,Adana
167.159.5.188,2024-05-20 18:12:27,PUT,/products,500,Mozilla/5.0 (Windows NT 6.0; szl-PL; rv:1.9.1.20) Gecko/8443-06-19 03:41:22 Firefox/5.0,http://www.sanders.com/,395,715,f3eddf93-2bbc-4061-ba2b-52ca2d4b7fc5,Konya
174.241.98.105,2024-02-07 14:10:50,PUT,/blog,200,Opera/8.26.(Windows 98; Win 9x 4.90; ne-NP) Presto/2.9.185 Version/10.00,http://www.garcia-wilson.biz/,1140,3563,2bada758-e0df-48a5-9421-1c4f1bf292d7,New York
130.214.26.130,2024-04-02 03:52:21,GET,/checkout,404,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9 rv:6.0; ff-SN) AppleWebKit/531.49.7 (KHTML, like Gecko) Version/5.0.5 Safari/531.49.7",https://www.farley-franco.com/,1817,900,d745d79b-8831-4054-8c64-8c5414a1ed65,Berlin
69.46.237.95,2024-02-13 19:20:03,GET,/login,500,Opera/8.58.(X11; Linux i686; bo-CN) Presto/2.9.162 Version/10.00,http://www.hansen-reynolds.com/,1888,1199,492fa79b-8cdc-4e62-bd55-1598b8daed39,İstanbul
180.91.129.136,2024-07-31 11:50:36,DELETE,/cart,500,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/15.8m4066.0 Mobile/76K185 Safari/531.2",https://rojas.biz/,1237,4558,3005a0be-d974-46dc-af49-9ef3defda29e,Diyarbakır
43.114.160.250,2024-02-24 08:34:33,POST,/about,403,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0),https://www.robinson-becker.biz/,1693,3719,88389dde-b2d4-4580-8ae0-6a21018e9504,New York
195.63.42.92,2024-07-31 04:17:12,DELETE,/checkout,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; wa-BE) AppleWebKit/531.8.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.8.6",https://juarez.com/,1774,3289,2838732c-8711-418d-8bd0-9470ffa368da,İzmir
180.252.157.55,2024-01-04 14:06:08,PUT,/profile,404,Mozilla/5.0 (Windows CE; af-ZA; rv:1.9.1.20) Gecko/7678-09-15 01:49:07 Firefox/3.8,https://www.taylor.com/,653,644,4fc894c5-748e-41ef-8667-4e3a792a5945,İstanbul
217.31.196.65,2024-04-30 23:15:44,GET,/login,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; pt-BR) AppleWebKit/531.19.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.19.6",http://www.lewis.biz/,1226,1489,1c83074c-a388-4173-a5ad-b16c398342d5,New York
185.11.97.46,2024-08-19 03:12:00,DELETE,/products,200,Opera/9.42.(Windows NT 5.2; csb-PL) Presto/2.9.190 Version/12.00,https://turner-mccall.com/,593,3544,31b53d72-e66f-4e97-a0fc-47953e6862a3,Edirne
190.166.147.191,2024-03-23 00:01:44,GET,/search,403,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.1),http://www.guzman.org/,867,2721,62d88fee-2e10-4f57-9844-81899597689e,İstanbul
151.242.176.214,2024-08-08 19:59:31,DELETE,/about,500,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/53.0.827.0 Safari/533.2",http://wood.biz/,419,3400,52edb360-a066-4f10-988b-8d6476ce55c8,İstanbul
43.119.248.140,2024-01-10 22:31:51,DELETE,/products,403,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.1),http://www.rivera.com/,1214,4414,11f8b95c-cf88-4f36-ac7b-404247e1edff,Adana
27.234.181.65,2024-06-20 11:36:53,POST,/services,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0),http://www.jones-peterson.com/,1905,3603,6007d4e6-5a18-4c64-be16-01b66dccc8f5,Konya
216.186.69.39,2024-06-03 13:07:00,PUT,/home,200,Opera/9.40.(Windows 98; Win 9x 4.90; nb-NO) Presto/2.9.164 Version/12.00,http://patel-martin.info/,1006,2154,8dbfb138-16b2-4b7f-b790-e7e42bdf6b56,New York
52.162.64.74,2024-08-05 20:02:36,POST,/services,301,Opera/9.25.(X11; Linux x86_64; apn-IN) Presto/2.9.177 Version/11.00,http://www.smith.net/,1539,4589,5685ecbc-7d3a-4275-b5b6-ea8dc177b083,Edirne
175.147.32.182,2024-06-11 02:15:03,POST,/contact,403,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.0),http://smith.biz/,773,2020,7e1ba0a2-1df4-43e2-8a8e-cc09a5bc8335,Bursa
153.4.242.224,2024-04-28 01:45:27,DELETE,/checkout,200,Opera/8.96.(X11; Linux i686; sk-SK) Presto/2.9.187 Version/11.00,http://wilson-hudson.com/,952,4855,7f05c2a4-0b02-4f61-8eb2-00314a496bc5,Paris
216.91.202.86,2024-05-04 21:37:01,POST,/cart,500,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0),http://www.diaz.com/,1438,2558,2b53c2b5-2cdc-4db5-8ec6-f674d7df866f,Ankara
196.43.171.57,2024-05-29 13:31:40,POST,/blog,403,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/10.8b7007.0 Mobile/80V641 Safari/531.0",https://hamilton.com/,1779,4788,696a76f6-a3a6-46bf-b508-b631a6d54ec9,Tokyo
221.171.154.55,2024-08-06 17:38:27,POST,/services,404,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.0),http://www.garcia-blair.org/,893,328,034e60d8-eb6d-44d1-90fa-901f69d594d3,Londra
164.31.219.145,2024-02-02 08:43:27,POST,/about,500,Opera/9.98.(Windows NT 5.2; gd-GB) Presto/2.9.182 Version/10.00,http://mccullough.com/,1835,270,8847dcae-4c17-43ee-bc0f-4723e30c7852,İzmir
206.134.216.211,2024-02-08 09:37:21,GET,/checkout,500,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_0; rv:1.9.6.20) Gecko/9412-07-17 03:15:42 Firefox/3.8,http://ortega.com/,1890,1676,4d32af4d-a143-4f67-8417-6190dcabf5e3,Tokyo
159.128.246.110,2024-06-21 18:58:31,DELETE,/profile,200,Opera/9.64.(Windows NT 5.01; tn-ZA) Presto/2.9.185 Version/12.00,https://davis-burch.com/,1980,3505,6f80e019-1c96-477f-aa0f-4dd77fbbe5c5,Tokyo
45.105.195.58,2024-01-23 18:01:17,GET,/home,500,Opera/8.59.(X11; Linux x86_64; ts-ZA) Presto/2.9.161 Version/10.00,http://jones.org/,1300,3835,e4b31342-55ad-47d0-9006-2ed0b4d93409,Tokyo
188.86.65.241,2024-07-14 17:24:58,POST,/signup,200,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/63.0.846.0 Safari/532.1",https://gonzalez-hickman.biz/,789,3878,3d2aa767-c1c9-4a83-839f-0710b14dab17,Antalya
181.140.186.184,2024-07-21 11:46:32,GET,/about,200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_3 rv:3.0; wae-CH) AppleWebKit/534.20.5 (KHTML, like Gecko) Version/4.0.1 Safari/534.20.5",https://colon-warner.com/,1956,4311,dcccb8fa-1669-46a5-9690-5605d48bec5e,Paris
196.88.174.93,2024-03-26 12:13:21,POST,/profile,403,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4; rv:1.9.3.20) Gecko/2523-05-16 07:41:59 Firefox/3.8,https://barnett.info/,117,1660,bcc15e79-9a77-4f4d-9151-5e63c52da25c,İstanbul
214.207.243.29,2024-01-07 22:44:04,POST,/services,500,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4; rv:1.9.2.20) Gecko/6968-09-30 04:34:22 Firefox/3.8,http://www.rice.com/,926,3233,964f7e48-961b-4db7-b31b-7b1dcdc305e7,Gaziantep
188.218.142.120,2024-01-05 08:34:51,POST,/services,500,Opera/9.66.(Windows NT 10.0; raj-IN) Presto/2.9.161 Version/11.00,http://johnson.net/,538,2349,6878a966-4738-4c77-8483-6016408d9b3f,New York
64.195.4.185,2024-04-30 05:31:15,POST,/profile,500,Opera/8.57.(X11; Linux i686; kw-GB) Presto/2.9.189 Version/11.00,http://parks.com/,1090,3826,7e646dbe-9d17-47b9-95c0-c4984ea596c1,Adana
210.84.134.62,2024-07-15 08:01:34,POST,/checkout,404,Mozilla/5.0 (Windows NT 6.2; ru-RU; rv:1.9.0.20) Gecko/9898-08-12 06:50:40 Firefox/3.6.1,https://mcbride.com/,1005,3322,7474b8ac-9363-4696-b7af-dd57c7617d5b,Konya
26.130.39.84,2024-03-21 05:13:14,GET,/profile,301,Opera/8.24.(X11; Linux x86_64; uz-UZ) Presto/2.9.168 Version/10.00,http://www.glass.com/,1852,3130,ab064415-27e8-4c6c-a0aa-eec60a14fa42,Berlin
54.86.118.84,2024-08-20 19:28:39,PUT,/cart,301,Opera/8.72.(X11; Linux x86_64; mai-IN) Presto/2.9.178 Version/10.00,http://stewart-wong.org/,173,3542,d47eb9d2-9a2f-4b2d-9df0-a31a79aae991,Gaziantep
164.193.27.210,2024-08-17 05:02:45,GET,/blog,500,Opera/8.74.(Windows NT 5.01; ml-IN) Presto/2.9.188 Version/10.00,https://hansen.net/,375,408,11a30a0b-2654-4c3d-bc0c-6ca1837fcc57,İzmir
99.86.67.7,2024-03-25 13:32:13,PUT,/login,500,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.1),https://www.goodman-lopez.com/,396,2902,b3079dea-d1e4-469b-a12f-0c37cd235baa,New York
208.239.57.52,2024-08-06 10:22:36,GET,/home,500,Opera/8.59.(Windows NT 6.0; de-AT) Presto/2.9.170 Version/12.00,http://www.alvarez.com/,242,1142,d16f4a9f-b602-4172-a06a-47da1f312e28,Paris
178.206.29.108,2024-05-22 18:08:25,DELETE,/cart,200,Mozilla/5.0 (Windows 98; csb-PL; rv:1.9.1.20) Gecko/9852-02-26 13:24:21 Firefox/3.8,http://www.reyes.biz/,1166,3891,d729ae54-dc35-43a8-8f80-7583d8394db9,New York
28.81.113.64,2024-03-27 19:24:20,PUT,/profile,403,Mozilla/5.0 (Windows 98; Win 9x 4.90; ckb-IQ; rv:1.9.0.20) Gecko/2564-11-23 22:33:06 Firefox/11.0,https://www.smith.info/,1313,2388,c924bee2-ce95-4acb-8be8-376dcb543c76,İzmir
58.218.79.113,2024-01-28 06:44:45,PUT,/profile,404,Mozilla/5.0 (Android 4.1.1; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0,http://nguyen.com/,1970,4531,1d307029-e552-4477-b2b1-9eb7e5a1d760,Antalya
73.178.0.13,2024-01-13 08:58:35,DELETE,/contact,301,Opera/8.42.(Windows 98; uk-UA) Presto/2.9.190 Version/12.00,https://www.morgan.info/,1904,3943,34506295-9661-47f7-a3cd-98ddb19a4905,Gaziantep
171.16.13.207,2024-07-10 05:42:58,POST,/about,200,Opera/8.72.(X11; Linux i686; nan-TW) Presto/2.9.182 Version/11.00,http://bailey-williams.com/,1603,4194,c4a7782f-d3a3-441a-91fa-1d7cf79bc785,İzmir
98.167.175.37,2024-07-15 00:23:29,PUT,/services,500,"Mozilla/5.0 (Windows CE) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/15.0.871.0 Safari/533.1",https://jackson-dean.com/,1511,1535,f98c52fa-c82a-443a-bd05-2adef42871a0,Diyarbakır
166.121.80.172,2024-03-05 03:59:08,POST,/contact,404,Mozilla/5.0 (Windows NT 6.1; th-TH; rv:1.9.1.20) Gecko/8841-07-25 02:22:21 Firefox/3.8,https://rose.com/,958,3463,ac4734f1-c487-4a5c-8026-789209e7d4db,Edirne
126.82.117.73,2024-05-16 05:42:36,DELETE,/search,404,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/34.0.814.0 Safari/534.0",https://green.com/,1376,5000,ac62cd9e-4ee6-4c74-841f-77af4a136d74,İzmir
220.245.168.35,2024-07-23 21:08:50,PUT,/products,403,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ce-RU) AppleWebKit/535.26.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.26.2",https://thompson-burke.biz/,753,3408,0d80bddd-f694-4551-9e27-d2ccbb41569d,New York
134.162.68.243,2024-04-19 05:35:24,DELETE,/signup,500,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/49.0.856.0 Mobile/19E776 Safari/535.0",http://www.ferguson.info/,966,1291,3637656e-263e-46e3-919b-4a5145ee7097,Konya
142.210.115.19,2024-05-17 11:31:59,POST,/checkout,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; hu-HU) AppleWebKit/535.11.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.11.4",https://johnson.com/,658,4246,c7e14d45-24ed-4d1c-ad8c-b90ad52599a7,Antalya
194.105.166.142,2024-05-29 12:07:07,GET,/cart,404,Opera/9.68.(X11; Linux i686; quz-PE) Presto/2.9.177 Version/12.00,https://williams.biz/,1094,4348,df11b068-d184-426a-9b08-6b1f81dbcbef,Antalya
221.110.22.158,2024-07-22 12:48:27,PUT,/checkout,403,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.17.7 (KHTML, like Gecko) Version/4.0.5 Safari/534.17.7",http://www.torres.org/,1824,3952,87bed134-685e-4146-a3e7-a1b21df3b893,Berlin
35.34.254.175,2024-03-03 20:27:52,GET,/signup,404,Opera/8.61.(Windows NT 4.0; ru-UA) Presto/2.9.165 Version/11.00,http://www.horton-brown.com/,1574,337,fe3dfddc-76ff-46ca-b039-6c84792aa403,Londra
16.112.160.145,2024-02-28 06:16:40,DELETE,/checkout,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; hne-IN) AppleWebKit/534.38.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.38.3",https://jackson.info/,1029,2015,ecd65d4b-1c6f-4432-bc60-8a0427b512c7,İzmir
219.53.82.189,2024-02-29 23:11:54,DELETE,/services,403,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; nb-NO) AppleWebKit/535.33.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6535.33.5",http://www.estes-gonzales.com/,349,724,c3f324df-3c33-4700-817a-86bd24e1a3a5,İzmir
137.168.61.213,2024-07-17 09:19:43,GET,/cart,404,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.0),https://garcia-nelson.com/,1010,3758,f8b4bc96-c6ce-4d1b-b2ef-cba39dfdd471,İstanbul
118.160.92.29,2024-04-23 22:05:34,POST,/blog,500,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_3; rv:1.9.3.20) Gecko/8354-02-18 00:12:14 Firefox/7.0,https://willis.com/,993,581,435a6305-77dc-4052-bcab-853bb5242664,Ankara
199.255.5.99,2024-02-22 20:42:05,DELETE,/products,301,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_5 rv:3.0; ak-GH) AppleWebKit/532.35.5 (KHTML, like Gecko) Version/5.0.2 Safari/532.35.5",https://jones.com/,265,4743,290c4528-562a-4c9a-8dd5-ccacf0d1179c,Antalya
183.53.157.58,2024-07-06 23:54:06,PUT,/products,500,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7; rv:1.9.4.20) Gecko/4080-02-17 05:45:14 Firefox/3.6.1,https://www.brown.info/,913,2481,c4e9b234-0f38-4207-b4df-4a896db65962,Paris
33.237.197.47,2024-04-27 11:18:50,GET,/home,404,Opera/9.56.(X11; Linux i686; pap-AN) Presto/2.9.183 Version/11.00,https://www.norton.com/,959,2969,4b05a1ad-9b82-476b-aeb3-fa73e83c049c,İstanbul
25.183.3.149,2024-01-01 18:10:31,GET,/about,403,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.1),https://swanson.com/,1382,1050,14c73e31-ca49-45c0-aebe-655865547081,Tokyo
6.84.101.43,2024-03-10 11:11:10,DELETE,/search,404,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/5.0),https://www.summers.com/,1774,547,b9105ffb-2337-4169-8144-1844cf77b978,Gaziantep
145.59.128.139,2024-03-10 15:22:57,PUT,/checkout,404,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/25.0.898.0 Safari/536.2",http://ward.biz/,1637,1010,6ea785d1-4356-440d-9d83-8d0d7b2bff5a,Tokyo
145.32.116.147,2024-02-21 05:26:47,DELETE,/login,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ff-SN) AppleWebKit/532.49.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.49.7",http://jones.com/,728,3295,8ccf6aa7-82a2-418f-a7a1-05263d03a437,Paris
204.208.80.153,2024-05-28 01:45:07,DELETE,/about,301,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/49.0.899.0 Mobile/14L417 Safari/531.2",http://sanchez.net/,525,2873,27b079f9-e3f2-4d71-9cb2-29e95feca8ba,Bursa
193.195.183.190,2024-06-27 20:25:25,PUT,/checkout,404,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.1),https://www.smith-jones.info/,1352,2521,b6948110-d0bb-4a6b-98b0-a6f5193e038c,Edirne
212.64.97.169,2024-03-15 04:08:17,GET,/signup,403,Opera/8.82.(X11; Linux i686; az-IN) Presto/2.9.173 Version/12.00,https://reid.info/,1860,2130,363e9d45-01aa-4565-91e3-822127be0def,Londra
171.161.205.26,2024-06-21 08:18:04,POST,/checkout,500,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/59.0.843.0 Safari/536.2",https://roy.org/,1884,1391,80363819-b94e-4e9d-b279-a0e06163aa40,İstanbul
214.162.178.67,2024-03-02 11:32:00,DELETE,/profile,403,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/29.0.877.0 Mobile/32S449 Safari/536.2",https://www.ramos-forbes.com/,1608,1586,ec29d005-2abb-4474-b338-869e86e4aa95,Paris
208.97.112.49,2024-03-17 07:25:11,POST,/about,301,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/42.0.854.0 Safari/531.2",http://www.rivera.com/,126,4033,24cdcf80-acd7-487e-a1aa-36179a0940b3,Adana
217.17.39.220,2024-08-15 12:57:06,DELETE,/profile,301,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.33.4 (KHTML, like Gecko) Version/4.0 Safari/532.33.4",https://www.velasquez-tucker.com/,278,463,046da3e1-992f-41d0-96ec-515e3d6dff58,İstanbul
199.197.62.17,2024-08-19 08:51:00,GET,/profile,403,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1 rv:4.0; mk-MK) AppleWebKit/533.50.5 (KHTML, like Gecko) Version/4.0.3 Safari/533.50.5",https://gutierrez.org/,154,1170,57db50e1-c630-41d2-a3ca-ea54fbaa751a,Paris
37.63.196.179,2024-01-09 03:35:51,GET,/about,403,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.33.2 (KHTML, like Gecko) Version/5.0 Safari/534.33.2",https://hall.com/,1450,4913,0134c414-883c-4dc9-b1f1-01b5b744ce50,İstanbul
51.93.8.116,2024-02-15 15:44:39,POST,/checkout,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/16.0.871.0 Safari/533.0",https://farmer.net/,436,245,924b165e-d3e0-4626-95d6-1789596fda90,Tokyo
12.27.94.44,2024-07-04 11:40:05,GET,/cart,403,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8464-07-23 09:25:18 Firefox/3.6.7,https://jackson-morales.com/,1935,1331,605433bb-a85c-45bf-841c-89f0625dcb2e,Ankara
177.162.244.166,2024-05-28 03:57:11,GET,/services,500,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.0),http://patterson.org/,785,4236,dfb980c0-a23b-4950-8d90-a146f7692546,İzmir
213.48.90.171,2024-06-26 20:30:54,POST,/profile,301,Opera/9.14.(X11; Linux i686; ckb-IQ) Presto/2.9.160 Version/12.00,https://carlson-owens.info/,470,2356,f7c9fa3b-9bf6-434a-b6db-51fd0430730a,Konya
